	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	contrast
Lrp1	59454.5327985213	-0.183936781706908	0.149394244744004	-1.23121732046703	0.218241595054004	0.407577343530549	C57BL6J_F0_Control-BALBcJ_F0_Control
Memo1	149.019854281444	0.199711285659761	0.230290687386197	0.867213902248882	0.38582482039881	0.590919549068042	C57BL6J_F0_Control-BALBcJ_F0_Control
Itsn2	1816.28513025165	-0.117261671453914	0.117484027776348	-0.998107348491179	0.318227307146627	0.525737029957264	C57BL6J_F0_Control-BALBcJ_F0_Control
Ubxn1	587.5594198024	-0.266168526900639	0.157829805939033	-1.68642751169227	0.0917134861263736	0.225575146878218	C57BL6J_F0_Control-BALBcJ_F0_Control
Gm14005	38.419160638499	-0.483437036526181	0.339404977168651	-1.42436637364325	0.154340442980934	0.322516011348543	C57BL6J_F0_Control-BALBcJ_F0_Control
Dip2a	477.084025427381	0.0434963163038663	0.176482127467688	0.246463009756214	0.805323835330671	0.89456077744665	C57BL6J_F0_Control-BALBcJ_F0_Control
Wrb	188.341493261055	-0.330421883447273	0.210299171746039	-1.57119916690065	0.116136393545591	0.267047500790103	C57BL6J_F0_Control-BALBcJ_F0_Control
Isca1	124.844748603256	0.285571485704326	0.243938289781131	1.17067101667618	0.24173103955019	0.436295955316044	C57BL6J_F0_Control-BALBcJ_F0_Control
E230013L22Rik	153.849109699813	0.411029130465286	0.229664967138484	1.78969015425606	0.0735037360817352	0.191936161271011	C57BL6J_F0_Control-BALBcJ_F0_Control
Ccdc32	142.862335796286	-0.321811552692201	0.230397682556667	-1.39676557993612	0.162484076042503	0.334123412607928	C57BL6J_F0_Control-BALBcJ_F0_Control
Acad11	231.815488531991	-0.118482501217026	0.198315069348585	-0.597445779618316	0.550209796841182	0.728820641662418	C57BL6J_F0_Control-BALBcJ_F0_Control
Tmem127	1950.10511798244	-0.00578098688654555	0.121358474952401	-0.0476356256850869	0.962006639055224	0.979776595577307	C57BL6J_F0_Control-BALBcJ_F0_Control
Aebp2	1365.72546174149	0.161411076064031	0.121617172986972	1.32720628263019	0.184440454702449	0.364035963131488	C57BL6J_F0_Control-BALBcJ_F0_Control
Psmd11	366.11875627341	-0.263706140339724	0.169370650009238	-1.55697660914297	0.119476039018902	0.272357038382173	C57BL6J_F0_Control-BALBcJ_F0_Control
Cox6b1	492.063848117947	-0.508954191038911	0.154698333106548	-3.2899785073209	0.00100195035595141	0.00670065229320387	C57BL6J_F0_Control-BALBcJ_F0_Control
Hdac5	1375.31039713342	0.267322684990102	0.143932044346933	1.85728401345949	0.0632707576263628	0.172240805008905	C57BL6J_F0_Control-BALBcJ_F0_Control
Pnpla7	1887.4396004665	0.234827932706907	0.123886752496928	1.89550478944655	0.0580255578234534	0.16221118376878	C57BL6J_F0_Control-BALBcJ_F0_Control
6430706D22Rik	1428.37453123537	0.699059023016946	0.118213885308517	5.91351025467546	3.34892667058985e-09	7.3542045855016e-08	C57BL6J_F0_Control-BALBcJ_F0_Control
Med9	192.224013743303	0.0436318686912225	0.211339159807065	0.206454254531223	0.836436094538007	0.911740325492716	C57BL6J_F0_Control-BALBcJ_F0_Control
Rab21	696.441261887288	-0.081861432995528	0.145770332687083	-0.561578144787907	0.574403474394522	0.745887534354391	C57BL6J_F0_Control-BALBcJ_F0_Control
Marcksl1	2796.80366148104	0.207401183766455	0.112746650843024	1.83953299025456	0.0658368301761793	0.177105463836518	C57BL6J_F0_Control-BALBcJ_F0_Control
Mllt10	721.33944478019	0.356802369537498	0.137971151364759	2.58606502887119	0.00970786133021913	0.0425148852770282	C57BL6J_F0_Control-BALBcJ_F0_Control
Parvg	671.107390089019	0.504551795733722	0.181689075860213	2.77700678119972	0.00548620343539542	0.0270916643871589	C57BL6J_F0_Control-BALBcJ_F0_Control
Hsd3b7	668.752802989913	-0.0477994013136949	0.141472296889911	-0.337871105258797	0.735460323046947	0.854543346851396	C57BL6J_F0_Control-BALBcJ_F0_Control
Tor2a	430.441763472871	0.155368957829267	0.159766462529973	0.972475420491451	0.330814087102107	0.538161833118769	C57BL6J_F0_Control-BALBcJ_F0_Control
Phactr4	640.529958987238	0.214830478225959	0.145318329563788	1.4783439836587	0.139315730573573	0.302476588044057	C57BL6J_F0_Control-BALBcJ_F0_Control
Mfng	244.030180483302	0.251607944603234	0.200055529523278	1.25769052823885	0.20850369906143	0.395922452998749	C57BL6J_F0_Control-BALBcJ_F0_Control
Fbrsl1	862.56838902455	0.604926031135364	0.13547876299319	4.46509857169106	8.00318964515021e-06	9.79815422371106e-05	C57BL6J_F0_Control-BALBcJ_F0_Control
Wdr24	265.536593262024	0.0341110729936057	0.190821011027941	0.178759523439539	0.858126528888275	0.924210471809969	C57BL6J_F0_Control-BALBcJ_F0_Control
Wbp1l	2070.05910081425	0.156009927942326	0.110334196642699	1.41397619858094	0.1573688910294	0.327026892855021	C57BL6J_F0_Control-BALBcJ_F0_Control
Txndc12	437.932365471592	-0.264383901499879	0.167825232709217	-1.5753525094642	0.115175099825623	0.26542179865145	C57BL6J_F0_Control-BALBcJ_F0_Control
Thap3	197.519404455075	-0.157296291175328	0.216593700101588	-0.726227453067898	0.467699344831501	0.664155601035506	C57BL6J_F0_Control-BALBcJ_F0_Control
Zmynd11	2295.92088668342	0.320597380197508	0.110154329738459	2.91043830014406	0.00360922220322701	0.0190897715428101	C57BL6J_F0_Control-BALBcJ_F0_Control
Arhgef3	1116.84238646656	0.138707231567737	0.175857138524254	0.788749508446069	0.430258425501356	0.633403874960121	C57BL6J_F0_Control-BALBcJ_F0_Control
Polm	279.9836309987	0.779075760361267	0.194420115644665	4.00717671511499	6.14488868771258e-05	0.000606886944621511	C57BL6J_F0_Control-BALBcJ_F0_Control
Fgfr1	458.602590056803	0.207159357818982	0.198075355509544	1.04586134547667	0.295625053223825	0.500739181934233	C57BL6J_F0_Control-BALBcJ_F0_Control
Casp2	483.549089346577	0.206988590691126	0.16758873728718	1.23509845614763	0.216793863917673	0.405582920165818	C57BL6J_F0_Control-BALBcJ_F0_Control
Cxcl14	600.597104790216	-1.22869334159616	0.221774504203589	-5.54028221597653	3.01984582827543e-08	5.85926542478554e-07	C57BL6J_F0_Control-BALBcJ_F0_Control
Nfkbiz	603.309722760962	0.698796144636266	0.225585738158951	3.09769646937469	0.00195031071384719	0.0116940111839375	C57BL6J_F0_Control-BALBcJ_F0_Control
Dlg4	546.861810961262	0.244521824337893	0.17022696273509	1.43644590967896	0.150875497403318	0.31792956065412	C57BL6J_F0_Control-BALBcJ_F0_Control
Cdk19	768.952904172108	0.176385515377378	0.139407365472429	1.26525248346553	0.205780833990598	0.392509783898444	C57BL6J_F0_Control-BALBcJ_F0_Control
Ppp2ca	1624.4934682656	-0.148306961486137	0.117972639371809	-1.2571301470905	0.208706512280134	0.395922452998749	C57BL6J_F0_Control-BALBcJ_F0_Control
Mmp27	738.951857761344	0.991040480072936	0.146166546407549	6.78021410801939	1.19997912767231e-11	3.67865601379223e-10	C57BL6J_F0_Control-BALBcJ_F0_Control
Nr3c1	2938.91522737643	0.14613901057104	0.113817971626565	1.28397131386702	0.199151992768071	0.383396350809972	C57BL6J_F0_Control-BALBcJ_F0_Control
Yipf2	428.989888729482	-0.191163809785787	0.168199929480305	-1.13652728854545	0.255735951522541	0.453799567601008	C57BL6J_F0_Control-BALBcJ_F0_Control
Eml3	872.052888929002	-0.010665039185789	0.143102012746325	-0.074527527468777	0.940590638316255	0.969039743521411	C57BL6J_F0_Control-BALBcJ_F0_Control
Rdh11	219.142418954305	-0.345837138671486	0.206191518820441	-1.6772617062521	0.0934913172714813	0.228516572456836	C57BL6J_F0_Control-BALBcJ_F0_Control
Bach2os	697.781042438128	-0.749729923647791	0.163153325785727	-4.59524756873439	4.32235773198018e-06	5.61466943354171e-05	C57BL6J_F0_Control-BALBcJ_F0_Control
Atp5j	258.23096234926	0.0578621026474451	0.200557880189329	0.288505755011085	0.772959625852526	0.875807594993164	C57BL6J_F0_Control-BALBcJ_F0_Control
Prpf38a	117.477520258197	0.0766077212313072	0.257036305894288	0.298042414532731	0.765670791703256	0.870864369228406	C57BL6J_F0_Control-BALBcJ_F0_Control
Rnf6	656.903713871188	0.0591287469549681	0.143496703460834	0.412056483033472	0.680298023874473	0.816222626036131	C57BL6J_F0_Control-BALBcJ_F0_Control
Prkag1	444.913128037535	0.190307160178356	0.159809921281853	1.19083445290431	0.233718580667322	0.427192750354008	C57BL6J_F0_Control-BALBcJ_F0_Control
Asl	234.951183672533	0.0342837122188635	0.208992343627606	0.164042910011823	0.869697364034225	0.929229136757048	C57BL6J_F0_Control-BALBcJ_F0_Control
Lenep	48.4120700860777	-0.099156134419907	0.31229661393223	-0.317506274472205	0.750859479252011	0.861981283551141	C57BL6J_F0_Control-BALBcJ_F0_Control
Ap3m2	331.819813272731	-0.0699369850881333	0.1783990996394	-0.392025437513405	0.695039418693672	0.826626645696509	C57BL6J_F0_Control-BALBcJ_F0_Control
Abraxas2	643.488449679662	0.0191125564330343	0.149458560416713	0.127878633246203	0.898245020400767	0.944327823916527	C57BL6J_F0_Control-BALBcJ_F0_Control
Heatr6	481.67543574703	0.14225786128751	0.164080727187366	0.866999212680622	0.385942441079013	0.590981592093817	C57BL6J_F0_Control-BALBcJ_F0_Control
Os9	2648.08516665945	-0.21913851310054	0.106135988124871	-2.06469565104269	0.0389518063409491	0.121155293748796	C57BL6J_F0_Control-BALBcJ_F0_Control
Ston2	1498.69205874501	-0.0323242722139723	0.119186498786993	-0.271207498692795	0.786231445923602	0.886129088464483	C57BL6J_F0_Control-BALBcJ_F0_Control
Ptma	1088.74464627752	-0.0806808292251855	0.130065134710795	-0.620310964999056	0.535053077295635	0.718395452236686	C57BL6J_F0_Control-BALBcJ_F0_Control
Fmr1	745.417798433316	0.0376531173778015	0.165894951311894	0.226969640004361	0.820447349879644	0.904344669851517	C57BL6J_F0_Control-BALBcJ_F0_Control
Stard8	860.838429863297	-0.22066799603539	0.16286307844836	-1.35492954043208	0.175440006856325	0.350696977711756	C57BL6J_F0_Control-BALBcJ_F0_Control
Gdap2	266.946606686478	0.240629558687051	0.219813856833586	1.09469695019829	0.273649425190744	0.476972752936516	C57BL6J_F0_Control-BALBcJ_F0_Control
Pisd	1721.92413585601	-0.0506585732690168	0.113562752948679	-0.446084406670824	0.655536276150578	0.797971731324337	C57BL6J_F0_Control-BALBcJ_F0_Control
Cep350	1774.49724465296	0.681029675187779	0.134976488993788	5.04554297022143	4.52235239599688e-07	7.31209045631225e-06	C57BL6J_F0_Control-BALBcJ_F0_Control
Trnau1ap	206.629246182376	0.174346104518392	0.206549536870175	0.844088576330118	0.398619910788297	0.602806431784039	C57BL6J_F0_Control-BALBcJ_F0_Control
Gm38431	1023.172812359	0.176557118991136	0.137419485103965	1.28480410807508	0.198860746458857	0.383090246792153	C57BL6J_F0_Control-BALBcJ_F0_Control
Urgcp	481.213195336227	0.409321222806978	0.162498861802838	2.51891747588739	0.0117716242688251	0.0495701804375141	C57BL6J_F0_Control-BALBcJ_F0_Control
Gpalpp1	683.394099827573	0.0537709994989077	0.16464450674738	0.32658848182169	0.743979156426005	0.858196305666602	C57BL6J_F0_Control-BALBcJ_F0_Control
Fam53c	664.38269716264	-0.114541391312592	0.142107789030146	-0.806017686252887	0.420232651308553	0.623676034010215	C57BL6J_F0_Control-BALBcJ_F0_Control
Tmem250-ps	1137.33229610392	-0.188637074554394	0.124577357413799	-1.51421637503365	0.129970969859747	0.289563230524739	C57BL6J_F0_Control-BALBcJ_F0_Control
Rgs2	743.828878593431	0.293547501282846	0.350457185203567	0.837613020010805	0.402248078016712	0.606454004068342	C57BL6J_F0_Control-BALBcJ_F0_Control
Fbxw2	513.443713208184	-0.00656350393576374	0.151241920013278	-0.0433973856929845	0.965384761654513	0.981400100883145	C57BL6J_F0_Control-BALBcJ_F0_Control
Gm19897	144.795472805292	0.237064863691989	0.235399501906628	1.00707461898548	0.31389891709014	0.521396033935594	C57BL6J_F0_Control-BALBcJ_F0_Control
Phpt1	59.7072329246314	-0.407644486128434	0.310020554117905	-1.31489503103527	0.188545182958282	0.369669376090197	C57BL6J_F0_Control-BALBcJ_F0_Control
0610010K14Rik	248.859706803116	-0.237412985485009	0.199772854032361	-1.18841464539797	0.234670089279481	0.428004202123437	C57BL6J_F0_Control-BALBcJ_F0_Control
Snw1	566.731654320058	0.070575414052648	0.150274907929319	0.469642038216006	0.638610785103884	0.78835368615293	C57BL6J_F0_Control-BALBcJ_F0_Control
B4gat1	268.947551519963	-0.555064365497037	0.19297923743257	-2.87629059416812	0.00402379083173624	0.0208931794948689	C57BL6J_F0_Control-BALBcJ_F0_Control
Klra2	1873.97909795908	0.655309239398977	0.138886218902295	4.71831722814758	2.37803478394926e-06	3.30167727974405e-05	C57BL6J_F0_Control-BALBcJ_F0_Control
Usp3	719.78553918196	0.676319031486381	0.13834425805079	4.88866716273895	1.01520971343881e-06	1.52560142035198e-05	C57BL6J_F0_Control-BALBcJ_F0_Control
Dennd5a	4016.1932039384	0.0620580649058733	0.121014903798822	0.512813405273121	0.60808185172989	0.767765949202286	C57BL6J_F0_Control-BALBcJ_F0_Control
Insig1	569.756534612348	0.0507843493934193	0.14701279763974	0.345441690851079	0.729762339136769	0.85101925854294	C57BL6J_F0_Control-BALBcJ_F0_Control
Arhgdia	8131.26295684795	-0.0881038377038996	0.101153539141722	-0.870991153166288	0.383758983598325	0.589687424757877	C57BL6J_F0_Control-BALBcJ_F0_Control
Eif4ebp1	390.05732200872	0.315636008734852	0.166211827954693	1.89899848054671	0.0575646757684337	0.161248419257776	C57BL6J_F0_Control-BALBcJ_F0_Control
Lmbr1l	277.510395811296	0.618401693717739	0.200283136320703	3.08763735718381	0.00201754508726439	0.0119698336353596	C57BL6J_F0_Control-BALBcJ_F0_Control
Rab2b	257.278807012149	0.214280995196799	0.19230242017855	1.11429172341067	0.265154056517253	0.465980437777626	C57BL6J_F0_Control-BALBcJ_F0_Control
Ino80	646.709140415428	0.20371059432795	0.142103401598925	1.43353777626595	0.15170421127055	0.31871191753769	C57BL6J_F0_Control-BALBcJ_F0_Control
Itpkc	188.62854365008	0.0663080166439805	0.260906425924578	0.254144819963723	0.7993836784659	0.89264817342042	C57BL6J_F0_Control-BALBcJ_F0_Control
Ift52	379.145916047611	-0.078669427269115	0.168430062394518	-0.467074738028926	0.640446407269695	0.789763679053088	C57BL6J_F0_Control-BALBcJ_F0_Control
Rela	1526.60240308318	0.0703707012633344	0.116495318050875	0.604064630585433	0.545800673602956	0.726668401970651	C57BL6J_F0_Control-BALBcJ_F0_Control
Prr5l	247.737028365102	-0.462740221235648	0.216619117932015	-2.13619289771496	0.0326636941189136	0.106389524746007	C57BL6J_F0_Control-BALBcJ_F0_Control
Rasgef1b	5712.59540657584	0.569865020425824	0.132856863532979	4.28931562338417	1.79224526617846e-05	0.000202592444247666	C57BL6J_F0_Control-BALBcJ_F0_Control
Lactb2	391.604584024287	-0.215670140138814	0.174156964729773	-1.23836643842212	0.215580219118181	0.404059008635097	C57BL6J_F0_Control-BALBcJ_F0_Control
Rab7b	496.313834526692	0.705463437631839	0.167942502231095	4.20062478681599	2.66179408863765e-05	0.000287791275770397	C57BL6J_F0_Control-BALBcJ_F0_Control
Izumo4	55.3331196984948	0.106574962427337	0.321386161275755	0.331610303331927	0.740183538500474	0.856913389587255	C57BL6J_F0_Control-BALBcJ_F0_Control
Vamp5	94.1026396882645	-0.48342577790942	0.265445653890753	-1.82118550755545	0.0685786627067723	0.182242326971117	C57BL6J_F0_Control-BALBcJ_F0_Control
Mrc1	26094.9101136461	0.517951792155629	0.108666043298509	4.76645487802293	1.87495695645728e-06	2.64634808734597e-05	C57BL6J_F0_Control-BALBcJ_F0_Control
Rpl22l1	85.9125455876307	0.372578470095039	0.281968848801587	1.32134621139377	0.186385952140332	0.367213865605014	C57BL6J_F0_Control-BALBcJ_F0_Control
Nudt5	146.681611685278	-0.526785155615776	0.229557619047232	-2.29478401894119	0.0217455049458152	0.0789472050709274	C57BL6J_F0_Control-BALBcJ_F0_Control
Fh1	285.098720301443	-0.4321833026419	0.188861110151143	-2.28836578529073	0.0221162284098833	0.0798680199935347	C57BL6J_F0_Control-BALBcJ_F0_Control
Zfyve9	432.368408623264	-1.19144254690593	0.171909324086415	-6.93064528778567	4.18925269879839e-12	1.38389796049961e-10	C57BL6J_F0_Control-BALBcJ_F0_Control
Tecr	618.18199643528	-0.071338251208	0.155402326198154	-0.459055233941842	0.646194502508367	0.791984016900936	C57BL6J_F0_Control-BALBcJ_F0_Control
Ppp1cb	1626.90368215939	0.0705131541467028	0.117773236433742	0.598719677593075	0.549359832940229	0.728400648084817	C57BL6J_F0_Control-BALBcJ_F0_Control
Nufip2	2609.14014858259	0.23109639811081	0.127762934562004	1.80879062384606	0.0704835374925583	0.186014404732427	C57BL6J_F0_Control-BALBcJ_F0_Control
Sgpl1	6525.19057578635	0.00734209635651986	0.103631458695885	0.0708481425323351	0.943518615861086	0.97101204135348	C57BL6J_F0_Control-BALBcJ_F0_Control
Tada3	316.821127012215	-0.0836784148770728	0.177664092820341	-0.470992272826288	0.637646253000751	0.787958865365649	C57BL6J_F0_Control-BALBcJ_F0_Control
Ubxn6	649.9651916265	0.142511413146811	0.147811118268386	0.964145422998888	0.334973022326134	0.541610388841242	C57BL6J_F0_Control-BALBcJ_F0_Control
H2-T24	1518.48944276923	-2.03501978655435	0.148981207825796	-13.6595736888769	1.77017018436444e-42	2.11977879577642e-40	C57BL6J_F0_Control-BALBcJ_F0_Control
Tor3a	1968.65430599118	-1.18386153634073	0.158023620365005	-7.49167455856429	6.80003660348509e-14	2.70028396523884e-12	C57BL6J_F0_Control-BALBcJ_F0_Control
Fcgr1	2168.23264120147	0.0249830391655432	0.118729893650274	0.210419115165151	0.833340574861609	0.911000832163102	C57BL6J_F0_Control-BALBcJ_F0_Control
Rpsa	310.591830883096	-0.191610424058387	0.194163585239592	-0.986850463344843	0.323715951711119	0.531596111830729	C57BL6J_F0_Control-BALBcJ_F0_Control
Fubp1	683.671347237557	-0.165165649815211	0.176864139717438	-0.93385606646482	0.350378143864267	0.557462755776571	C57BL6J_F0_Control-BALBcJ_F0_Control
Acsl5	2438.84834519568	0.0390548414858967	0.109070862225024	0.35806851334248	0.720292041646041	0.84539059523417	C57BL6J_F0_Control-BALBcJ_F0_Control
Cdk17	671.571023759736	0.43917672669426	0.14256559753536	3.08052387312677	0.0020663678863188	0.0121769533060545	C57BL6J_F0_Control-BALBcJ_F0_Control
Eef1a1	21658.5362133753	0.0613572086818214	0.0946673637980532	0.648134755423317	0.516897796474675	0.705836822340207	C57BL6J_F0_Control-BALBcJ_F0_Control
Inpp5k	1066.2052636619	0.089868124989182	0.136489021117777	0.658427500272234	0.510263469251514	0.700082210587828	C57BL6J_F0_Control-BALBcJ_F0_Control
Rps15	1401.56050454922	-0.433570929986533	0.141353972694755	-3.06727092080249	0.00216022968726213	0.0125709949302786	C57BL6J_F0_Control-BALBcJ_F0_Control
Gna12	1835.10164131089	-1.14218572455844	0.115768006153894	-9.8661604574937	5.83557120669641e-23	3.63608274212368e-21	C57BL6J_F0_Control-BALBcJ_F0_Control
Atp5o	305.569929292374	-0.199191994188839	0.194210141814751	-1.02565186517829	0.305055710824474	0.511026659619402	C57BL6J_F0_Control-BALBcJ_F0_Control
Gng2	1480.83499093359	0.342745563385956	0.1273639284016	2.6910724856509	0.00712227180197849	0.0332633096224029	C57BL6J_F0_Control-BALBcJ_F0_Control
Hnrnpa3	324.770829559898	0.69310365265215	0.177982371183501	3.89422642278182	9.8512601295773e-05	0.000928659995486844	C57BL6J_F0_Control-BALBcJ_F0_Control
Ehhadh	216.855724751826	1.49249835116932	0.207144238780939	7.2051163959606	5.79942884483049e-13	2.1165153650848e-11	C57BL6J_F0_Control-BALBcJ_F0_Control
Shisa5	3173.09727528506	-0.373163835342927	0.146121447132789	-2.55379236015785	0.0106556779786322	0.04585351826403	C57BL6J_F0_Control-BALBcJ_F0_Control
Gse1	1149.60180255098	0.557591402959367	0.122785352902424	4.54118825885104	5.59380528690341e-06	7.06275514313472e-05	C57BL6J_F0_Control-BALBcJ_F0_Control
Porcn	174.361856435212	-0.0384108925662256	0.235885442508289	-0.162837062591838	0.870646725982625	0.929725025488483	C57BL6J_F0_Control-BALBcJ_F0_Control
Bet1l	166.712373922137	0.124100236267089	0.233007078475199	0.53260285944617	0.594308522321418	0.759003585247684	C57BL6J_F0_Control-BALBcJ_F0_Control
